25.3807	0.735616	1.06382	1477010449250000	18.5752	17.4822	-2.83299	3.87489
25.2941	0.763391	0.672333	1477010449350000	18.2814	17.8617	-3.042	3.71372
25.3208	0.762942	-0.0928738	1477010449450000	17.9671	18.2246	-3.24204	3.5418
26.1624	0.765956	0.152289	1477010449550000	17.6334	18.5697	-3.43247	3.35973
25.368	0.793358	-0.253429	1477010449650000	17.281	18.8962	-3.61271	3.16817
26.0053	0.861368	-0.164065	1477010449750000	16.9113	19.203	-3.78221	2.9678
25.889	0.896317	-0.530322	1477010449850000	16.5251	19.4894	-3.9405	2.75938
24.5786	0.838291	-0.8677	1477010449950000	16.1237	19.7545	-4.08716	2.54364
25.1552	0.869372	-0.422421	1477010450050000	15.7082	19.9978	-4.22185	2.32141
25.7265	0.978244	-0.746329	1477010450150000	15.2799	20.2185	-4.34427	2.09347
24.8149	0.934393	-1.0454	1477010450250000	14.84	20.4162	-4.4542	1.86068
25.1535	0.988122	-1.29602	1477010450350000	14.3897	20.5904	-4.55149	1.62386
25.0236	0.985547	-1.50011	1477010450450000	13.9304	20.7408	-4.63606	1.38386
24.6656	0.975748	-2.00913	1477010450550000	13.4632	20.8671	-4.70789	1.14153
24.9733	1.01073	-1.83426	1477010450650000	12.9895	20.969	-4.76702	0.897694
24.5425	1.08233	-2.03069	1477010450750000	12.5106	21.0465	-4.81358	0.653175
24.4724	1.04012	-2.24199	1477010450850000	12.0276	21.0996	-4.84773	0.408778
23.6708	1.0622	-2.41489	1477010450950000	11.5418	21.1283	-4.86971	0.165281
23.1085	1.09641	-2.60844	1477010451050000	11.0544	21.1327	-4.87982	-0.076565
23.3261	1.16045	-2.31884	1477010451150000	10.5666	21.1131	-4.8784	-0.31604
23.5158	1.13252	-2.69781	1477010451250000	10.0795	21.0697	-4.86585	-0.552463
23.102	1.15259	-2.34951	1477010451350000	9.59422	21.0028	-4.84262	-0.785189
23.0793	1.14018	-2.84906	1477010451450000	9.11177	20.9128	-4.80919	-1.01362
22.3004	1.11349	-2.998	1477010451550000	8.63315	20.8003	-4.76608	-1.2372
22.1131	1.1862	-3.20417	1477010451650000	8.1593	20.6657	-4.71387	-1.45542
22.2583	1.18911	-3.51245	1477010451750000	7.69111	20.5096	-4.65313	-1.66781
21.333	1.2319	-3.3258	1477010451850000	7.22939	20.3326	-4.58448	-1.87399
21.3	1.24122	-3.35883	1477010451950000	6.7749	20.1352	-4.50854	-2.07357
21.2882	1.2518	-3.50165	1477010452050000	6.32834	19.9183	-4.42598	-2.26625
20.2062	1.30633	-3.8691	1477010452150000	5.89034	19.6824	-4.33744	-2.45178
19.8966	1.26707	-3.80305	1477010452250000	5.46145	19.4284	-4.24359	-2.62995
20.175	1.27537	-3.51253	1477010452350000	5.04219	19.157	-4.1451	-2.80059
19.458	1.36444	-3.99074	1477010452450000	4.63297	18.8689	-4.04263	-2.96359
19.0503	1.32192	-3.6392	1477010452550000	4.23416	18.5648	-3.93685	-3.11888
19.1444	1.39096	-4.53568	1477010452650000	3.84606	18.2457	-3.82841	-3.26644
18.4355	1.33532	-3.74495	1477010452750000	3.46891	17.9122	-3.71795	-3.40627
18.0842	1.42336	-4.42054	1477010452850000	3.10287	17.565	-3.60609	-3.53844
17.3991	1.38194	-4.60153	1477010452950000	2.74805	17.2051	-3.49344	-3.66302
17.0798	1.42091	-3.82496	1477010453050000	2.4045	16.833	-3.38059	-3.78014
16.1262	1.47283	-3.95475	1477010453150000	2.07221	16.4497	-3.26812	-3.88995
16.3618	1.46403	-4.00339	1477010453250000	1.75112	16.0557	-3.15656	-3.99261
15.6357	1.46766	-4.66234	1477010453350000	1.44111	15.6517	-3.04644	-4.08832
15.5501	1.51746	-4.27372	1477010453450000	1.14201	15.2386	-2.93825	-4.1773
15.2483	1.5031	-4.04402	1477010453550000	0.853604	14.8169	-2.83246	-4.25977
14.2628	1.52014	-4.69806	1477010453650000	0.575628	14.3872	-2.72952	-4.33598
13.9605	1.57315	-5.03236	1477010453750000	0.307779	13.9502	-2.62984	-4.40617
13.6378	1.56695	-4.9909	1477010453850000	0.0497099	13.5065	-2.53381	-4.47061
13.1485	1.59172	-4.45625	1477010453950000	-0.198962	13.0566	-2.44179	-4.52955
12.3753	1.62616	-4.32808	1477010454050000	-0.438654	12.6011	-2.35412	-4.58326
12.5584	1.64828	-4.43193	1477010454150000	-0.669818	12.1404	-2.27111	-4.63198
11.7183	1.67918	-4.45955	1477010454250000	-0.892931	11.6751	-2.19304	-4.67598
10.9952	1.65196	-4.10274	1477010454350000	-1.1085	11.2057	-2.12017	-4.71549
10.9783	1.68939	-4.76211	1477010454450000	-1.31706	10.7324	-2.05273	-4.75075
10.147	1.72843	-4.75698	1477010454550000	-1.51917	10.2559	-1.99093	-4.78198
10.0927	1.7297	-4.34381	1477010454650000	-1.71539	9.77637	-1.93498	-4.80939
9.64457	1.80859	-4.63944	1477010454750000	-1.90631	9.29431	-1.88502	-4.83316
9.34188	1.78279	-4.20313	1477010454850000	-2.09256	8.81003	-1.8412	-4.85347
8.61525	1.88451	-4.31162	1477010454950000	-2.27474	8.32388	-1.80365	-4.87047
8.82103	1.83142	-4.16877	1477010455050000	-2.45348	7.83617	-1.77248	-4.8843
8.00597	1.96604	-3.62555	1477010455150000	-2.62944	7.34723	-1.74777	-4.89507
7.73077	1.9406	-4.03438	1477010455250000	-2.80326	6.85734	-1.72958	-4.90286
6.86915	1.95532	-3.35666	1477010455350000	-2.97559	6.36681	-1.71797	-4.90774
7.04054	2.09136	-3.61806	1477010455450000	-3.14709	5.87592	-1.71297	-4.90976
6.09662	2.12286	-2.99148	1477010455550000	-3.31843	5.38496	-1.71458	-4.90893
6.01823	2.17684	-3.19097	1477010455650000	-3.49026	4.89422	-1.72281	-4.90525
5.45231	2.26901	-2.36296	1477010455750000	-3.66325	4.40398	-1.73763	-4.89868
5.78015	2.35065	-2.40935	1477010455850000	-3.83806	3.91452	-1.75899	-4.88918
5.75128	2.39906	-1.5502	1477010455950000	-4.01533	3.42616	-1.78686	-4.87666
5.15539	2.54841	-1.02706	1477010456050000	-4.19571	2.93919	-1.82113	-4.86104
4.9986	2.64081	-0.775703	1477010456150000	-4.37985	2.45393	-1.86173	-4.84218
4.7059	2.71934	0.36354	1477010456250000	-4.56836	1.97072	-1.90853	-4.81994
5.18451	2.86092	0.871208	1477010456350000	-4.76186	1.48989	-1.9614	-4.79417
5.10777	2.92274	1.07201	1477010456450000	-4.96095	1.01182	-2.02019	-4.76468
4.85074	3.10427	1.75578	1477010456550000	-5.16621	0.536876	-2.08471	-4.73127
6.00513	3.19003	1.77637	1477010456650000	-5.3782	0.0654719	-2.15477	-4.69374
5.64632	-3.11599	2.50614	1477010456750000	-5.59748	-0.401971	-2.23014	-4.65185
5.35867	-3.00598	3.30434	1477010456850000	-5.82456	-0.865006	-2.31058	-4.60536
5.88279	-2.87871	3.2551	1477010456950000	-6.05993	-1.32316	-2.39581	-4.55404
6.36176	-2.86134	4.18697	1477010457050000	-6.30406	-1.77593	-2.48555	-4.49762
7.32369	-2.84014	3.85602	1477010457150000	-6.55738	-2.22281	-2.57946	-4.43585
7.62876	-2.78321	4.24815	1477010457250000	-6.82029	-2.66323	-2.6772	-4.36847
7.83203	-2.71786	4.17322	1477010457350000	-7.09316	-3.09663	-2.7784	-4.29523
8.78236	-2.65716	4.41769	1477010457450000	-7.37632	-3.5224	-2.88265	-4.21586
8.46643	-2.66525	4.6454	1477010457550000	-7.67004	-3.93992	-2.98953	-4.13012
9.29152	-2.62635	4.65344	1477010457650000	-7.97457	-4.34854	-3.09857	-4.03778
9.79884	-2.61129	4.32196	1477010457750000	-8.2901	-4.74759	-3.2093	-3.93862
9.80209	-2.63074	4.40487	1477010457850000	-8.61678	-5.13637	-3.32121	-3.83242
10.6846	-2.57959	4.69636	1477010457950000	-8.95469	-5.51417	-3.43377	-3.71901
10.3939	-2.59306	4.47447	1477010458050000	-9.30388	-5.88026	-3.54643	-3.59823
11.7165	-2.56253	4.72734	1477010458150000	-9.66432	-6.23389	-3.6586	-3.46994
12.4184	-2.60434	5.08845	1477010458250000	-10.0359	-6.57431	-3.76969	-3.33404
12.2265	-2.56061	5.05486	1477010458350000	-10.4186	-6.90075	-3.87907	-3.19046
12.8601	-2.58139	5.08645	1477010458450000	-10.8121	-7.21245	-3.98613	-3.03916
13.2295	-2.55065	4.90432	1477010458550000	-11.2161	-7.50862	-4.09021	-2.88015
13.6423	-2.56294	4.89282	1477010458650000	-11.6304	-7.78849	-4.19066	-2.71349
14.3095	-2.55814	4.49673	1477010458750000	-12.0546	-8.05131	-4.28682	-2.53924
14.807	-2.56912	5.27667	1477010458850000	-12.4881	-8.29633	-4.37802	-2.35756
15.153	-2.57023	4.46958	1477010458950000	-12.9304	-8.5228	-4.4636	-2.16863
16.1868	-2.5908	5.01852	1477010459050000	-13.381	-8.73002	-4.54289	-1.97267
15.9458	-2.59682	4.2878	1477010459150000	-13.8392	-8.91729	-4.61524	-1.76997
16.9366	-2.59554	5.12891	1477010459250000	-14.3043	-9.08395	-4.68001	-1.56086
17.3041	-2.57238	4.58709	1477010459350000	-14.7754	-9.22939	-4.73658	-1.34573
18.3825	-2.58614	4.68517	1477010459450000	-15.2517	-9.35302	-4.78436	-1.125
18.4821	-2.6107	4.28658	1477010459550000	-15.7324	-9.45431	-4.82275	-0.899159
18.8168	-2.65166	4.3787	1477010459650000	-16.2164	-9.53277	-4.85124	-0.668734
18.5335	-2.61375	4.25211	1477010459750000	-16.7027	-9.58797	-4.8693	-0.434301
20.1085	-2.57124	4.57915	1477010459850000	-17.1903	-9.61954	-4.87646	-0.196479
20.4243	-2.6638	4.17748	1477010459950000	-17.6781	-9.62717	-4.87232	0.0440703
20.4843	-2.67648	3.99555	1477010460050000	-18.1648	-9.61064	-4.85648	0.286648
20.6091	-2.65784	4.30292	1477010460150000	-18.6493	-9.56977	-4.82864	0.530522
20.7641	-2.69174	4.20813	1477010460250000	-19.1305	-9.50447	-4.78851	0.774927
21.5791	-2.7216	3.64727	1477010460350000	-19.6069	-9.41472	-4.73591	1.01907
21.7788	-2.78143	3.68183	1477010460450000	-20.0775	-9.30061	-4.67066	1.26215
22.661	-2.69707	3.79466	1477010460550000	-20.5409	-9.16227	-4.59271	1.50334
23.1722	-2.76598	3.50623	1477010460650000	-20.9959	-8.99994	-4.50202	1.74179
23.5086	-2.76519	3.3332	1477010460750000	-21.4412	-8.81393	-4.39865	1.97666
23.1693	-2.81593	2.77502	1477010460850000	-21.8754	-8.60465	-4.2827	2.20712
23.4906	-2.80745	3.30506	1477010460950000	-22.2975	-8.37258	-4.15437	2.43232
23.9093	-2.77466	2.90501	1477010461050000	-22.7061	-8.11829	-4.01391	2.65145
24.7121	-2.79819	2.37553	1477010461150000	-23.1	-7.84243	-3.86163	2.8637
24.5005	-2.85095	2.95743	1477010461250000	-23.4781	-7.54572	-3.69792	3.06828
24.9317	-2.87494	2.63668	1477010461350000	-23.8393	-7.22897	-3.52321	3.26445
25.0718	-2.90236	2.27024	1477010461450000	-24.1825	-6.89307	-3.33801	3.45149
25.808	-2.85952	1.9332	1477010461550000	-24.5066	-6.53896	-3.14289	3.62873
25.3337	-2.90212	1.88951	1477010461650000	-24.8107	-6.16764	-2.93846	3.79553
25.3991	-2.94252	1.81437	1477010461750000	-25.094	-5.7802	-2.72537	3.95132
26.1059	-2.93168	1.92108	1477010461850000	-25.3556	-5.37777	-2.50435	4.09557
25.8634	-2.88519	1.92658	1477010461950000	-25.5946	-4.96152	-2.27613	4.22781
26.1896	-2.97252	1.63348	1477010462050000	-25.8105	-4.53268	-2.04149	4.34764
27.2593	-2.978	0.843194	1477010462150000	-26.0027	-4.0925	-1.80125	4.45471
26.8438	-2.9974	0.594495	1477010462250000	-26.1706	-3.64227	-1.55623	4.54875
26.4694	-3.0276	0.430728	1477010462350000	-26.3138	-3.18332	-1.30729	4.62954
26.6919	-3.01199	0.454246	1477010462450000	-26.4319	-2.71697	-1.05529	4.69696
26.7127	-3.07702	0.496758	1477010462550000	-26.5247	-2.24456	-0.80109	4.75091
26.358	-3.09139	0.423345	1477010462650000	-26.5921	-1.76744	-0.545553	4.79141
26.5906	-3.05894	-0.249844	1477010462750000	-26.6338	-1.28695	-0.289538	4.81852
27.2525	-3.08003	-0.161527	1477010462850000	-26.65	-0.804425	-0.0338883	4.83238
26.9891	-3.14289	-0.611633	1477010462950000	-26.6406	-0.321181	0.220572	4.83317
26.9541	3.13651	-0.730319	1477010463050000	-26.6059	0.161489	0.473041	4.82116
26.8268	3.12737	-0.525282	1477010463150000	-26.5462	0.642323	0.722748	4.79667
26.0865	3.0416	-0.379773	1477010463250000	-26.4616	1.12009	0.968955	4.76007
26.5132	3.16286	-0.674688	1477010463350000	-26.3526	1.59361	1.21096	4.71181
26.4109	3.07231	-1.06212	1477010463450000	-26.2197	2.06173	1.44811	4.65235
26.1685	3.05439	-0.855942	1477010463550000	-26.0633	2.52336	1.67979	4.58223
26.4965	3.02722	-1.60779	1477010463650000	-25.8841	2.97746	1.90543	4.502
26.4473	2.99994	-1.43601	1477010463750000	-25.6826	3.42306	2.12452	4.41227
25.7684	3.0197	-1.63152	1477010463850000	-25.4596	3.85924	2.3366	4.31367
25.6284	2.99447	-1.70553	1477010463950000	-25.2157	4.28514	2.54127	4.20686
24.6515	2.96589	-1.64191	1477010464050000	-24.9518	4.69998	2.73817	4.09251
24.8606	2.94075	-1.97394	1477010464150000	-24.6686	5.10304	2.92701	3.97132
24.9946	2.93014	-2.49278	1477010464250000	-24.367	5.49367	3.10754	3.84401
25.0204	2.95025	-2.65249	1477010464350000	-24.0477	5.8713	3.27959	3.71127
24.4151	2.87445	-1.95451	1477010464450000	-23.7117	6.23542	3.44302	3.57383
24.6376	2.87303	-2.30561	1477010464550000	-23.3598	6.58559	3.59775	3.4324
23.4984	2.89476	-2.54438	1477010464650000	-22.9928	6.92146	3.74376	3.28768
23.4155	2.84865	-2.96974	1477010464750000	-22.6117	7.24273	3.88106	3.14038
23.4113	2.79945	-3.47701	1477010464850000	-22.2173	7.54917	4.00974	2.99118
23.43	2.74571	-2.70768	1477010464950000	-21.8105	7.84064	4.12989	2.84074
23.2089	2.79945	-2.9496	1477010465050000	-21.392	8.11703	4.24166	2.68971
22.551	2.71718	-2.6054	1477010465150000	-20.9628	8.37833	4.34526	2.53871
22.036	2.70046	-3.40066	1477010465250000	-20.5237	8.62457	4.4409	2.38835
22.0803	2.72903	-2.81105	1477010465350000	-20.0753	8.85583	4.52884	2.23919
21.7757	2.72649	-2.79998	1477010465450000	-19.6186	9.07227	4.60937	2.09179
21.1919	2.63907	-3.30678	1477010465550000	-19.1542	9.27409	4.68278	1.94666
21.2718	2.70567	-3.3833	1477010465650000	-18.6827	9.46154	4.7494	1.80429
20.15	2.6938	-3.97127	1477010465750000	-18.2049	9.63492	4.80959	1.66514
19.9101	2.61668	-3.29532	1477010465850000	-17.7214	9.79457	4.86368	1.52964
19.9648	2.60466	-3.6641	1477010465950000	-17.2328	9.94087	4.91205	1.39818
19.4316	2.59454	-3.65134	1477010466050000	-16.7396	10.0743	4.95507	1.27113
19.2581	2.55982	-3.71646	1477010466150000	-16.2424	10.1952	4.99311	1.14883
18.8573	2.55678	-3.53147	1477010466250000	-15.7416	10.3041	5.02655	1.03159
17.9383	2.48774	-4.22288	1477010466350000	-15.2376	10.4016	5.05576	0.919692
17.5963	2.56215	-3.31788	1477010466450000	-14.7309	10.4882	5.0811	0.813394
17.4348	2.49358	-3.80261	1477010466550000	-14.2218	10.5645	5.10293	0.712926
17.1981	2.46371	-3.3139	1477010466650000	-13.7107	10.631	5.12159	0.618496
16.8616	2.44537	-3.74352	1477010466750000	-13.1979	10.6884	5.13741	0.530288
16.633	2.39881	-3.4553	1477010466850000	-12.6836	10.7373	5.15071	0.448467
16.1744	2.40076	-3.36125	1477010466950000	-12.1681	10.7783	5.16179	0.373177
15.5125	2.35632	-3.45673	1477010467050000	-11.6516	10.8121	5.17092	0.304546
15.4675	2.39443	-4.4497	1477010467150000	-11.1342	10.8394	5.17836	0.242681
15.1985	2.34779	-3.72809	1477010467250000	-10.6161	10.8609	5.18435	0.187679
14.9701	2.29374	-2.90921	1477010467350000	-10.0976	10.8772	5.1891	0.139618
14.5278	2.34866	-3.34851	1477010467450000	-9.57852	10.8891	5.19278	0.0985664
13.8648	2.29853	-3.20344	1477010467550000	-9.05915	10.8972	5.19557	0.0645787
13.3705	2.29307	-3.21572	1477010467650000	-8.53953	10.9023	5.19759	0.0376992
13.646	2.18959	-2.98721	1477010467750000	-8.01974	10.905	5.19896	0.0179617
12.8856	2.1693	-2.77937	1477010467850000	-7.49981	10.9061	5.19975	0.00539029
13.2691	2.16184	-2.40572	1477010467950000	-6.97983	10.9064	5.2	-7.84874e-15
